178,21.124091223878562
179,19.338844593769757
180,18.989084346628026
181,22.044338815474312
182,25.043240708513597
183,25.270011085548717
184,25.249705602457503
185,25.225269319953284
186,25.169503132737148
187,25.109143831652943
188,23.147847066775462
189,21.489981108674673
190,19.100961678769075
191,17.51671159239597
192,17.884359457542995
193,21.701608118892878
194,23.862034388360623
195,25.238602943005944
196,25.25209620284479
197,25.234181320140863
198,25.17187160525308
199,25.129133202296252
200,23.26997790130489
201,21.43952719114559
202,19.45231394722657
203,17.722172434177217
204,18.19927897609826
205,22.03577374869831
206,23.904521481921368
207,25.269444453985848
208,25.259995062636833
209,25.224079156586924
210,25.16708566279179
211,25.084206510918797
212,24.064788912447238
213,22.269348446174597
214,20.690149441578463
215,18.828174022411226
216,18.282429194395334
217,21.234484012936136
218,23.761728747515715
219,25.26304554775912
220,25.236991559802746
221,25.217668396143395
222,25.140276956366044
223,25.144279730237646
224,23.764783974324722
225,22.20421979853262
226,20.69642348338827
227,19.024556509829186
228,18.626158806312148
229,22.178997976595355
230,24.053097493561452
231,25.19517067322596
232,25.208601500856346
233,25.204774959674452
234,25.15106508393194
235,25.080370486363464
236,25.03895580428224
237,22.57328187174346
238,20.520702895846533
239,18.379575291323427
240,17.4682254748551
241,18.534025462526717
242,21.805144428955384
243,23.93122033927147
244,25.25792373582193
245,25.130926350156997
246,25.122698733419135
247,25.143578750884416
248,25.055666298559643
249,23.80663173045958
250,22.47248704688542
251,21.011134762868473
252,19.77457004055716
253,21.86368371262077
254,25.076453062852792
255,25.24614538601297
256,25.254071115363082
257,25.251340694094296
258,25.224900258670356
259,25.114489293147027
260,24.69226263816631
261,22.781410307444474
262,20.90264655130953
263,18.464156708728392
264,16.825037799350643
265,18.61872305125629
266,22.529398351444094
267,25.232663190109797
268,25.219008712922516
269,25.289220448726816
270,25.247899019817723
271,25.142228160450742
272,25.038925773599686
273,23.576708131756597
274,22.815548871256034
275,21.64577554806268
276,21.619192862037185
277,23.795568585064004
278,25.220496021989913
279,25.158008493850183
280,25.14232220390399
281,25.143908298111356
282,25.12100437069836
283,25.09021975995908
284,25.088499317961354
285,23.577280295287306
286,22.718393290954502
287,21.542979731409396
288,20.771917458197073
289,22.619086565444977
290,25.095740663861747
291,25.148962936153367
292,25.139696099743016
293,25.15129347517555
294,25.116114901410384
295,25.129904516669143
296,25.072338859343304
297,23.633885761052632
